OrderID,Date,Region,City,Category,Product,Customer,Quantity,UnitPrice,Discount,Sales,Profit
105989,2025-01-12,West,Surat,Furniture,Bookshelf,Customer_80,20,7170,5000,138400.0,8519
105990,2024-03-12,West,Mumbai,Furniture,Chair,Customer_294,25,60955,1000,1522875.0,360525
105991,2023-08-02,West,Ahmedabad,Office Supplies,Marker Set,Customer_433,9,28835,0,259515.0,63350
105992,2024-03-21,South,Hyderabad,Electronics,Printer,Customer_955,22,46497,5000,1017934.0,116436
105993,2025-01-31,West,Pune,Electronics,SSD,Customer_562,11,70624,100,776764.0,53821
105994,2023-05-20,East,Patna,Office Supplies,Whiteboard,Customer_430,18,19566,100,352088.0,41496
105995,2023-06-22,North,Chandigarh,Furniture,Bookshelf,Customer_965,17,65874,1000,1118858.0,201310
105996,2024-04-23,South,Bengaluru,Furniture,Sofa,Customer_123,9,14657,100,131813.0,37010
105997,2024-12-30,North,Jaipur,Furniture,Desk,Customer_469,16,24539,5000,387624.0,100959
105998,2023-04-23,East,Patna,Office Supplies,Printer Ink,Customer_334,21,79069,500,1659949.0,111797
105999,2023-10-30,East,Ranchi,Office Supplies,Printer Ink,Customer_216,4,5538,100,22052.0,2748
106000,2024-12-26,East,Ranchi,Electronics,Projector,Customer_969,9,56123,1000,504107.0,61338
106001,2024-05-02,North,Delhi,Office Supplies,Notebook,Customer_197,28,45476,1000,1272328.0,279688
106002,2024-10-11,South,Kochi,Electronics,Tablet,Customer_712,26,62168,200,1616168.0,94733
106003,2025-04-13,North,Chandigarh,Furniture,Bookshelf,Customer_189,4,977,100,3808.0,414
106004,2024-10-26,South,Bengaluru,Furniture,Chair,Customer_446,14,40413,1000,564782.0,164395
106005,2025-04-16,East,Kolkata,Office Supplies,Stapler,Customer_700,21,15435,1000,323135.0,82534
106006,2025-03-18,East,Bhubaneswar,Office Supplies,Stapler,Customer_729,8,45384,500,362572.0,31140
106007,2023-01-05,North,Chandigarh,Electronics,Monitor,Customer_883,4,66786,500,266644.0,13690
106008,2024-08-23,North,Chandigarh,Electronics,Tablet,Customer_57,12,31005,100,371960.0,88321
106009,2025-05-19,South,Chennai,Furniture,Desk,Customer_542,19,69350,0,1317650.0,161894
106010,2023-12-27,West,Mumbai,Electronics,Monitor,Customer_293,16,70425,100,1126700.0,130573
106011,2024-06-11,North,Delhi,Furniture,Chair,Customer_582,2,51502,500,102504.0,13433
106012,2024-03-10,East,Ranchi,Office Supplies,Printer Ink,Customer_798,2,24061,500,47622.0,13669
106013,2023-07-24,North,Chandigarh,Furniture,Desk,Customer_158,23,40125,5000,917875.0,123975
106014,2024-09-15,South,Kochi,Electronics,SSD,Customer_159,28,36195,0,1013460.0,218156
106015,2024-11-06,East,Patna,Furniture,Bookshelf,Customer_391,18,54584,500,982012.0,163703
106016,2025-05-06,East,Ranchi,Office Supplies,Notebook,Customer_285,6,66294,200,397564.0,-721
106017,2025-02-15,North,Chandigarh,Furniture,Bookshelf,Customer_196,15,67022,200,1005130.0,173159
106018,2024-12-02,West,Pune,Office Supplies,Printer Paper,Customer_196,6,19402,200,116212.0,30420
106019,2023-08-03,South,Hyderabad,Furniture,Cabinet,Customer_800,25,21652,2000,539300.0,125429
106020,2024-04-17,South,Chennai,Furniture,Desk,Customer_119,11,36268,0,398948.0,66895
106021,2023-03-30,West,Surat,Electronics,Laptop,Customer_716,21,6714,0,140994.0,7719
106022,2023-11-05,North,Jaipur,Electronics,Keyboard,Customer_512,20,31391,1000,626820.0,65071
106023,2024-12-17,North,Lucknow,Electronics,Tablet,Customer_405,19,51075,100,970325.0,69425
106024,2023-12-13,East,Patna,Office Supplies,Whiteboard,Customer_49,21,2572,1000,53012.0,9024
106025,2023-07-17,West,Ahmedabad,Electronics,Mouse,Customer_113,17,29377,2000,497409.0,114974
106026,2023-11-24,West,Mumbai,Office Supplies,Stapler,Customer_551,9,36094,200,324646.0,47736
106027,2024-11-23,North,Delhi,Office Supplies,Printer Paper,Customer_647,18,11587,100,208466.0,36823
106028,2023-11-27,East,Kolkata,Office Supplies,Marker Set,Customer_182,20,29692,100,593740.0,170863
106029,2024-11-07,West,Mumbai,Electronics,Smartphone,Customer_883,26,58924,100,1531924.0,164122
106030,2025-04-26,North,Delhi,Electronics,Camera,Customer_371,7,52742,0,369194.0,50394
106031,2024-02-02,West,Mumbai,Electronics,Smartphone,Customer_592,8,10456,2000,81648.0,4859
106032,2024-03-20,South,Kochi,Furniture,Bookshelf,Customer_429,28,78463,1000,2195964.0,496080
106033,2024-02-17,North,Lucknow,Electronics,Printer,Customer_445,20,50983,0,1019660.0,206665
106034,2024-05-07,North,Delhi,Office Supplies,Whiteboard,Customer_192,18,75755,100,1363490.0,362532
106035,2023-07-22,East,Ranchi,Furniture,Chair,Customer_370,18,31223,0,562014.0,110317
106036,2024-08-15,West,Pune,Electronics,Keyboard,Customer_593,28,17747,1000,495916.0,102837
106037,2023-11-21,North,Jaipur,Electronics,Smartphone,Customer_328,21,51833,1000,1087493.0,171817
106038,2024-08-04,East,Ranchi,Furniture,Table,Customer_701,6,22715,0,136290.0,20990
106039,2024-07-01,South,Chennai,Furniture,Sofa,Customer_793,8,7239,0,57912.0,5764
106040,2025-05-27,North,Jaipur,Furniture,Cabinet,Customer_642,8,33387,2000,265096.0,32463
106041,2025-05-03,North,Lucknow,Electronics,Keyboard,Customer_571,30,71708,100,2151140.0,603019
106042,2024-05-23,South,Kochi,Office Supplies,Printer Paper,Customer_959,15,58097,1000,870455.0,214001
106043,2024-05-17,South,Hyderabad,Office Supplies,Notebook,Customer_962,18,11756,500,211108.0,45501
106044,2025-06-11,West,Mumbai,Electronics,Laptop,Customer_232,10,5796,100,57860.0,3663
106045,2024-10-03,South,Kochi,Electronics,Smartphone,Customer_319,11,59738,5000,652118.0,194720
106046,2023-04-03,North,Lucknow,Office Supplies,Whiteboard,Customer_6,1,8248,0,8248.0,1962
106047,2023-03-23,South,Hyderabad,Electronics,Tablet,Customer_739,4,36313,5000,140252.0,-631
106048,2025-06-19,North,Chandigarh,Office Supplies,Whiteboard,Customer_166,4,46660,2000,184640.0,38600
106049,2024-03-06,North,Chandigarh,Furniture,Cabinet,Customer_962,5,35039,200,174995.0,19678
106050,2024-01-18,East,Patna,Furniture,Desk,Customer_531,24,40765,500,977860.0,186007
106051,2024-10-06,South,Hyderabad,Furniture,Bookshelf,Customer_636,25,58181,200,1454325.0,249921
106052,2025-02-10,North,Lucknow,Office Supplies,Printer Ink,Customer_760,23,15658,1000,359134.0,34577
106053,2024-07-01,North,Chandigarh,Electronics,Printer,Customer_910,5,49366,200,246630.0,38354
106054,2025-05-14,West,Mumbai,Electronics,Camera,Customer_413,14,76157,0,1066198.0,155940
106055,2024-01-21,South,Kochi,Furniture,Table,Customer_28,22,65945,5000,1445790.0,301470
106056,2023-11-24,East,Ranchi,Furniture,Sofa,Customer_751,14,48748,5000,677472.0,135010
106057,2023-02-04,West,Surat,Furniture,Cabinet,Customer_220,23,66548,0,1530604.0,91544
106058,2023-10-13,West,Pune,Electronics,Mouse,Customer_800,16,30902,5000,489432.0,134701
106059,2025-04-15,West,Ahmedabad,Office Supplies,Notebook,Customer_949,22,23130,500,508360.0,88805
106060,2025-01-31,East,Ranchi,Electronics,Smartphone,Customer_252,21,71484,200,1500964.0,173180
106061,2024-06-10,East,Bhubaneswar,Electronics,Smartphone,Customer_899,7,17833,0,124831.0,-5943
106062,2023-06-10,West,Pune,Office Supplies,Whiteboard,Customer_538,29,2073,100,60017.0,17752
106063,2024-05-25,East,Patna,Furniture,Cabinet,Customer_634,25,28672,0,716800.0,127602
106064,2025-01-13,North,Jaipur,Office Supplies,Stapler,Customer_597,24,9069,5000,212656.0,47579
106065,2023-11-10,North,Jaipur,Electronics,Mouse,Customer_702,22,10992,200,241624.0,56835
106066,2023-10-20,East,Kolkata,Office Supplies,Printer Ink,Customer_318,29,59623,0,1729067.0,362310
106067,2025-04-28,West,Surat,Electronics,Monitor,Customer_721,15,20855,200,312625.0,63279
106068,2023-05-25,West,Pune,Furniture,Chair,Customer_433,12,6262,1000,74144.0,8352
106069,2023-02-28,West,Surat,Electronics,Keyboard,Customer_12,17,79641,500,1353397.0,123143
106070,2025-06-05,North,Chandigarh,Electronics,Monitor,Customer_382,28,52284,500,1463452.0,237379
106071,2025-04-01,North,Jaipur,Electronics,Smartphone,Customer_114,1,35196,5000,30196.0,4028
106072,2023-06-03,South,Bengaluru,Furniture,Desk,Customer_932,17,79823,1000,1355991.0,384333
106073,2023-11-16,South,Bengaluru,Electronics,Monitor,Customer_569,19,52212,0,992028.0,127272
106074,2024-12-24,West,Mumbai,Office Supplies,Notebook,Customer_486,8,38813,0,310504.0,88359
106075,2023-07-07,East,Kolkata,Furniture,Cabinet,Customer_856,12,47838,200,573856.0,75700
106076,2024-09-26,South,Hyderabad,Furniture,Bookshelf,Customer_602,3,54498,5000,158494.0,47059
106077,2024-06-08,North,Lucknow,Office Supplies,Printer Ink,Customer_416,7,3181,2000,20267.0,2008
106078,2023-11-30,West,Ahmedabad,Office Supplies,Printer Ink,Customer_341,1,7244,500,6744.0,1917
106079,2024-04-17,South,Chennai,Office Supplies,Notebook,Customer_66,19,11586,500,219634.0,31072
106080,2025-05-16,North,Jaipur,Office Supplies,Printer Ink,Customer_629,14,62999,500,881486.0,155863
106081,2024-03-19,South,Chennai,Electronics,Keyboard,Customer_816,11,19721,200,216731.0,62213
106082,2023-12-26,East,Kolkata,Office Supplies,Marker Set,Customer_222,12,3312,1000,38744.0,2104
106083,2025-01-19,North,Lucknow,Electronics,Camera,Customer_961,7,78556,100,549792.0,110102
106084,2024-11-02,West,Ahmedabad,Electronics,Mouse,Customer_149,30,59837,0,1795110.0,111819
106085,2025-01-20,North,Chandigarh,Furniture,Bookshelf,Customer_771,8,67791,200,542128.0,129615
106086,2023-09-02,North,Chandigarh,Office Supplies,Notebook,Customer_372,2,79487,0,158974.0,47446
106087,2024-05-16,South,Hyderabad,Furniture,Chair,Customer_326,19,28939,100,549741.0,147218
106088,2025-02-26,North,Delhi,Office Supplies,Whiteboard,Customer_173,23,38514,1000,884822.0,208654
106089,2024-11-02,South,Bengaluru,Electronics,Camera,Customer_178,28,31424,5000,874872.0,160102
106090,2024-11-29,South,Chennai,Furniture,Desk,Customer_425,16,74879,0,1198064.0,207731
106091,2025-06-06,West,Mumbai,Furniture,Sofa,Customer_830,3,12537,500,37111.0,3160
106092,2024-01-18,South,Hyderabad,Electronics,SSD,Customer_579,4,32724,2000,128896.0,13197
106093,2023-11-15,South,Chennai,Furniture,Chair,Customer_729,25,71325,5000,1778125.0,293571
106094,2024-04-02,East,Kolkata,Furniture,Table,Customer_952,30,3775,1000,112250.0,12731
106095,2023-10-25,West,Mumbai,Furniture,Sofa,Customer_170,18,70650,100,1271600.0,88223
106096,2024-05-14,East,Ranchi,Office Supplies,Printer Paper,Customer_833,30,12782,500,382960.0,37778
106097,2024-11-06,North,Chandigarh,Office Supplies,Printer Ink,Customer_874,21,37434,2000,784114.0,209081
106098,2023-07-24,West,Pune,Electronics,Tablet,Customer_223,29,18326,100,531354.0,60069
106099,2023-05-20,West,Pune,Furniture,Sofa,Customer_765,3,20882,200,62446.0,7046
106100,2024-03-29,West,Ahmedabad,Furniture,Bookshelf,Customer_626,1,36475,200,36275.0,6036
106101,2025-01-19,West,Ahmedabad,Electronics,Keyboard,Customer_276,3,558,200,1474.0,242
106102,2023-05-12,North,Jaipur,Office Supplies,Marker Set,Customer_187,25,45948,100,1148600.0,108138
106103,2024-08-24,East,Patna,Furniture,Table,Customer_551,25,30500,200,762300.0,176638
106104,2023-09-28,East,Patna,Electronics,Printer,Customer_668,23,79224,500,1821652.0,310966
106105,2024-03-09,West,Pune,Office Supplies,Whiteboard,Customer_804,4,42337,2000,167348.0,27213
106106,2024-11-06,South,Chennai,Office Supplies,Notebook,Customer_107,23,56303,100,1294869.0,125343
106107,2024-06-14,West,Surat,Electronics,Keyboard,Customer_628,28,37489,1000,1048692.0,295213
106108,2023-09-01,East,Bhubaneswar,Furniture,Desk,Customer_357,6,68106,5000,403636.0,96511
106109,2024-06-04,North,Lucknow,Furniture,Sofa,Customer_137,24,6828,5000,158872.0,46922
106110,2023-06-25,South,Bengaluru,Office Supplies,Printer Ink,Customer_657,17,665,1000,10305.0,1807
106111,2025-02-24,North,Chandigarh,Furniture,Chair,Customer_642,4,612,2000,448.0,101
106112,2023-06-10,South,Hyderabad,Office Supplies,Marker Set,Customer_696,9,64471,1000,579239.0,40836
106113,2023-06-21,West,Pune,Office Supplies,Whiteboard,Customer_12,6,41407,0,248442.0,13835
106114,2025-03-19,South,Kochi,Office Supplies,Whiteboard,Customer_947,26,17950,5000,461700.0,64766
106115,2023-08-26,South,Chennai,Office Supplies,Stapler,Customer_829,24,32952,100,790748.0,72914
106116,2025-03-01,South,Hyderabad,Furniture,Desk,Customer_565,1,61413,500,60913.0,-8383
106117,2023-01-14,North,Jaipur,Electronics,SSD,Customer_51,29,49879,1000,1445491.0,190719
106118,2024-10-23,East,Bhubaneswar,Office Supplies,Notebook,Customer_555,11,15444,200,169684.0,12058
106119,2023-10-24,West,Surat,Electronics,Laptop,Customer_987,19,76564,1000,1453716.0,333854
106120,2024-05-27,East,Kolkata,Electronics,Smartphone,Customer_113,12,76476,0,917712.0,99734
106121,2024-08-12,West,Pune,Furniture,Chair,Customer_714,12,2903,5000,29836.0,2280
106122,2024-12-02,West,Ahmedabad,Office Supplies,Stapler,Customer_209,9,30149,2000,269341.0,22578
106123,2025-01-19,West,Surat,Office Supplies,Printer Ink,Customer_77,11,41025,2000,449275.0,119101
106124,2023-02-22,East,Patna,Furniture,Desk,Customer_807,19,39686,500,753534.0,164176
106125,2025-04-14,North,Jaipur,Electronics,Projector,Customer_832,3,6271,100,18713.0,2650
106126,2025-02-10,South,Chennai,Office Supplies,Printer Paper,Customer_118,21,61730,100,1296230.0,-6044
106127,2025-04-17,North,Lucknow,Furniture,Sofa,Customer_986,24,71310,2000,1709440.0,506935
106128,2023-05-30,North,Lucknow,Office Supplies,Printer Paper,Customer_555,15,7501,500,112015.0,8678
106129,2023-04-28,North,Delhi,Office Supplies,Whiteboard,Customer_779,17,44402,1000,753834.0,86085
106130,2024-02-04,South,Kochi,Furniture,Table,Customer_595,11,15513,500,170143.0,17239
106131,2023-01-24,West,Ahmedabad,Office Supplies,Notebook,Customer_286,8,11659,100,93172.0,23037
106132,2023-09-11,North,Delhi,Office Supplies,Whiteboard,Customer_60,29,15445,5000,442905.0,34050
106133,2024-08-05,South,Hyderabad,Furniture,Bookshelf,Customer_241,6,50489,200,302734.0,73644
106134,2024-10-31,East,Kolkata,Office Supplies,Whiteboard,Customer_623,21,65779,0,1381359.0,290683
106135,2024-07-25,East,Patna,Electronics,Smartphone,Customer_613,4,45497,200,181788.0,48742
106136,2023-10-18,North,Chandigarh,Furniture,Bookshelf,Customer_617,23,33728,1000,774744.0,223786
106137,2023-11-30,East,Kolkata,Office Supplies,Notebook,Customer_623,29,9205,0,266945.0,77143
106138,2025-02-15,West,Mumbai,Office Supplies,Whiteboard,Customer_719,7,24768,100,173276.0,12378
106139,2023-12-11,South,Kochi,Furniture,Bookshelf,Customer_18,25,31249,2000,779225.0,48347
106140,2023-04-18,North,Jaipur,Furniture,Desk,Customer_529,4,7988,500,31452.0,5090
106141,2024-07-07,West,Surat,Furniture,Desk,Customer_19,26,42834,1000,1112684.0,100758
106142,2023-07-20,West,Ahmedabad,Electronics,Smartphone,Customer_297,19,35690,200,677910.0,150932
106143,2024-08-01,South,Bengaluru,Office Supplies,Marker Set,Customer_889,27,57066,500,1540282.0,359241
106144,2024-06-10,South,Chennai,Furniture,Sofa,Customer_109,26,19468,5000,501168.0,149168
106145,2024-10-04,North,Delhi,Furniture,Table,Customer_945,26,73227,5000,1898902.0,273390
106146,2024-10-04,South,Hyderabad,Electronics,Monitor,Customer_613,15,5318,2000,77770.0,19743
106147,2023-04-27,North,Jaipur,Office Supplies,Printer Ink,Customer_132,8,22749,200,181792.0,24333
106148,2024-04-05,North,Delhi,Electronics,Smartphone,Customer_475,14,13010,200,181940.0,47817
106149,2023-03-04,East,Patna,Electronics,Keyboard,Customer_399,15,57081,5000,851215.0,191502
106150,2023-09-20,East,Bhubaneswar,Furniture,Sofa,Customer_455,29,54009,200,1566061.0,272868
106151,2024-09-01,East,Patna,Office Supplies,Marker Set,Customer_817,15,74572,2000,1116580.0,328894
106152,2024-12-21,West,Mumbai,Furniture,Sofa,Customer_875,29,2438,5000,65702.0,4380
106153,2025-05-26,East,Kolkata,Office Supplies,Whiteboard,Customer_980,1,43973,200,43773.0,12375
106154,2024-07-18,West,Pune,Office Supplies,Stapler,Customer_946,12,19062,5000,223744.0,17313
106155,2024-12-19,West,Pune,Office Supplies,Stapler,Customer_50,15,53013,500,794695.0,187356
106156,2024-05-07,South,Chennai,Office Supplies,Marker Set,Customer_187,1,31637,0,31637.0,8207
106157,2025-02-14,West,Mumbai,Furniture,Bookshelf,Customer_803,18,8711,0,156798.0,46959
106158,2024-03-07,North,Jaipur,Furniture,Sofa,Customer_240,14,29425,200,411750.0,24974
106159,2023-07-31,North,Delhi,Office Supplies,Printer Paper,Customer_150,15,15797,5000,231955.0,56621
106160,2024-03-02,South,Chennai,Electronics,Camera,Customer_2,3,60538,2000,179614.0,52006
106161,2023-07-14,East,Patna,Office Supplies,Notebook,Customer_858,29,26840,100,778260.0,193196
106162,2025-05-11,East,Patna,Electronics,Smartphone,Customer_943,28,813,0,22764.0,4959
106163,2024-12-01,South,Hyderabad,Electronics,Tablet,Customer_660,21,7630,0,160230.0,14663
106164,2025-02-28,South,Bengaluru,Furniture,Table,Customer_409,16,40584,0,649344.0,159227
106165,2023-11-28,East,Bhubaneswar,Electronics,Monitor,Customer_779,3,44680,500,133540.0,16526
106166,2023-09-22,West,Pune,Office Supplies,Whiteboard,Customer_903,15,44596,100,668840.0,148221
106167,2024-08-24,South,Hyderabad,Furniture,Bookshelf,Customer_577,5,14617,200,72885.0,6379
106168,2023-08-03,West,Ahmedabad,Furniture,Sofa,Customer_479,25,8374,500,208850.0,30492
106169,2023-01-04,North,Chandigarh,Electronics,Tablet,Customer_99,14,72462,2000,1012468.0,248424
106170,2023-05-18,North,Chandigarh,Electronics,SSD,Customer_345,16,34553,5000,547848.0,140162
106171,2024-04-25,East,Kolkata,Electronics,Monitor,Customer_558,18,25060,2000,449080.0,-1777
106172,2024-08-18,North,Lucknow,Furniture,Table,Customer_727,11,48033,500,527863.0,144569
106173,2023-02-14,West,Pune,Furniture,Chair,Customer_421,15,13634,0,204510.0,35048
106174,2023-12-15,South,Chennai,Furniture,Table,Customer_995,16,35278,0,564448.0,117413
106175,2023-10-27,West,Ahmedabad,Office Supplies,Stapler,Customer_968,6,27387,0,164322.0,10159
106176,2025-01-17,South,Hyderabad,Electronics,Smartphone,Customer_94,13,50570,200,657210.0,70320
106177,2023-03-09,South,Chennai,Electronics,Projector,Customer_638,20,59299,2000,1183980.0,279330
106178,2024-11-28,North,Lucknow,Electronics,Projector,Customer_166,15,1242,5000,13630.0,3385
106179,2024-12-16,South,Bengaluru,Furniture,Cabinet,Customer_440,21,33741,100,708461.0,43830
106180,2023-04-28,North,Delhi,Furniture,Table,Customer_884,8,9951,0,79608.0,5528
106181,2024-08-22,North,Lucknow,Furniture,Desk,Customer_50,27,43556,100,1175912.0,249381
106182,2024-09-03,East,Ranchi,Furniture,Sofa,Customer_831,13,45503,0,591539.0,32663
106183,2023-08-24,East,Bhubaneswar,Furniture,Table,Customer_649,6,17854,500,106624.0,25923
106184,2025-06-06,South,Bengaluru,Electronics,SSD,Customer_809,7,23874,200,166918.0,19523
106185,2023-11-19,North,Jaipur,Furniture,Sofa,Customer_837,24,57209,200,1372816.0,227424
106186,2023-08-30,East,Bhubaneswar,Office Supplies,Marker Set,Customer_986,20,21621,1000,431420.0,82705
106187,2024-11-27,North,Chandigarh,Office Supplies,Marker Set,Customer_351,22,31093,200,683846.0,111736
106188,2023-05-04,North,Delhi,Furniture,Desk,Customer_745,17,34881,2000,590977.0,148688
106189,2023-10-24,South,Hyderabad,Electronics,Mouse,Customer_659,23,35039,2000,803897.0,94663
106190,2024-09-26,East,Ranchi,Office Supplies,Marker Set,Customer_549,10,68946,200,689260.0,169758
106191,2024-09-27,East,Patna,Furniture,Desk,Customer_717,9,23315,0,209835.0,43505
106192,2023-03-29,North,Lucknow,Electronics,Camera,Customer_736,2,62968,0,125936.0,13204
106193,2023-05-16,East,Bhubaneswar,Office Supplies,Printer Paper,Customer_452,13,37013,2000,479169.0,71462
106194,2025-05-06,South,Chennai,Furniture,Bookshelf,Customer_376,24,19406,200,465544.0,107586
106195,2023-03-03,South,Kochi,Electronics,Laptop,Customer_844,14,61519,500,860766.0,180448
106196,2023-02-22,West,Mumbai,Electronics,Projector,Customer_627,24,28130,200,674920.0,101294
106197,2024-08-19,West,Ahmedabad,Electronics,Projector,Customer_119,27,78661,0,2123847.0,510128
106198,2025-01-10,South,Hyderabad,Office Supplies,Stapler,Customer_578,27,11091,1000,298457.0,77640
106199,2023-01-12,East,Kolkata,Furniture,Chair,Customer_638,17,39865,1000,676705.0,141864
106200,2024-04-16,East,Kolkata,Furniture,Sofa,Customer_122,12,12410,2000,146920.0,10528
106201,2024-11-22,East,Ranchi,Office Supplies,Printer Ink,Customer_165,3,61635,2000,182905.0,43601
106202,2025-06-08,West,Pune,Furniture,Chair,Customer_838,17,16238,200,275846.0,32351
106203,2023-10-31,East,Kolkata,Office Supplies,Marker Set,Customer_607,20,59395,200,1187700.0,119839
106204,2023-01-04,East,Ranchi,Office Supplies,Printer Paper,Customer_250,18,34389,200,618802.0,81113
106205,2023-04-13,North,Chandigarh,Office Supplies,Printer Paper,Customer_144,3,68419,2000,203257.0,58951
106206,2024-09-24,South,Bengaluru,Electronics,Laptop,Customer_983,12,79613,100,955256.0,61115
106207,2023-11-13,South,Bengaluru,Office Supplies,Stapler,Customer_156,21,24391,100,512111.0,116793
106208,2025-04-17,North,Jaipur,Furniture,Cabinet,Customer_938,26,77710,500,2019960.0,124039
106209,2023-03-03,West,Pune,Office Supplies,Whiteboard,Customer_163,18,21678,500,389704.0,88413
106210,2024-11-05,North,Delhi,Office Supplies,Stapler,Customer_493,16,29117,200,465672.0,103705
106211,2023-04-03,West,Pune,Furniture,Table,Customer_850,20,45980,1000,918600.0,50114
106212,2023-07-23,South,Chennai,Furniture,Chair,Customer_54,4,21306,200,85024.0,8964
106213,2024-03-21,West,Ahmedabad,Furniture,Cabinet,Customer_596,8,61049,0,488392.0,76456
106214,2024-09-26,East,Patna,Electronics,Mouse,Customer_645,3,35210,1000,104630.0,9821
106215,2023-04-14,East,Patna,Office Supplies,Printer Ink,Customer_185,1,45582,200,45382.0,5902
106216,2024-01-12,West,Ahmedabad,Furniture,Bookshelf,Customer_1,5,50891,5000,249455.0,70142
106217,2024-05-29,North,Lucknow,Office Supplies,Printer Paper,Customer_745,13,7149,500,92437.0,8295
106218,2024-12-29,East,Bhubaneswar,Office Supplies,Printer Paper,Customer_813,24,69840,2000,1674160.0,488762
106219,2025-02-26,West,Surat,Office Supplies,Whiteboard,Customer_542,1,12939,0,12939.0,1940
106220,2024-03-11,South,Chennai,Furniture,Bookshelf,Customer_752,7,4292,200,29844.0,2795
106221,2023-06-15,North,Lucknow,Electronics,Camera,Customer_849,26,30712,2000,796512.0,128470
106222,2024-10-14,West,Ahmedabad,Office Supplies,Printer Paper,Customer_918,1,6008,5000,1008.0,297
106223,2024-09-08,East,Kolkata,Electronics,Projector,Customer_301,26,710,500,17960.0,3457
106224,2024-08-22,West,Surat,Office Supplies,Whiteboard,Customer_525,28,11020,0,308560.0,87248
106225,2025-02-14,North,Lucknow,Office Supplies,Notebook,Customer_759,12,34865,100,418280.0,113147
106226,2024-11-27,West,Ahmedabad,Office Supplies,Notebook,Customer_316,4,40378,500,161012.0,47008
106227,2024-08-25,West,Surat,Office Supplies,Marker Set,Customer_868,26,10261,200,266586.0,59857
106228,2024-10-05,South,Hyderabad,Office Supplies,Notebook,Customer_958,21,26252,500,550792.0,114548
106229,2024-12-07,North,Jaipur,Office Supplies,Whiteboard,Customer_289,22,1907,200,41754.0,9381
106230,2023-04-13,South,Hyderabad,Electronics,Projector,Customer_709,30,76356,200,2290480.0,384197
106231,2023-05-22,East,Kolkata,Furniture,Table,Customer_830,19,24475,5000,460025.0,132780
106232,2024-02-22,West,Surat,Furniture,Cabinet,Customer_285,4,56909,200,227436.0,25132
106233,2023-08-31,West,Surat,Office Supplies,Marker Set,Customer_848,14,27097,2000,377358.0,60686
106234,2024-01-16,West,Mumbai,Office Supplies,Stapler,Customer_117,4,53160,5000,207640.0,37267
106235,2023-11-19,South,Chennai,Electronics,Smartphone,Customer_121,14,68539,500,959046.0,120073
106236,2023-03-25,West,Pune,Furniture,Table,Customer_758,7,22813,200,159491.0,11475
106237,2023-03-11,North,Chandigarh,Office Supplies,Whiteboard,Customer_536,7,15464,5000,103248.0,12078
106238,2025-04-11,East,Kolkata,Electronics,Monitor,Customer_92,24,17039,0,408936.0,102910
106239,2024-08-25,East,Ranchi,Furniture,Table,Customer_574,3,41166,2000,121498.0,20505
106240,2024-07-05,East,Bhubaneswar,Electronics,Printer,Customer_58,6,8978,100,53768.0,6150
106241,2024-04-17,South,Chennai,Furniture,Table,Customer_9,17,3386,2000,55562.0,9696
106242,2023-11-14,East,Ranchi,Furniture,Table,Customer_198,14,37862,100,529968.0,70230
106243,2023-10-27,West,Mumbai,Electronics,Camera,Customer_640,29,14265,2000,411685.0,53354
106244,2024-04-15,West,Surat,Furniture,Sofa,Customer_641,5,296,500,980.0,238
106245,2025-06-19,South,Hyderabad,Electronics,Monitor,Customer_738,30,68681,2000,2058430.0,328152
106246,2024-01-04,West,Pune,Electronics,Keyboard,Customer_774,24,36359,200,872416.0,93911
106247,2024-12-18,North,Chandigarh,Office Supplies,Stapler,Customer_21,23,26462,1000,607626.0,139646
106248,2023-05-16,North,Chandigarh,Office Supplies,Marker Set,Customer_286,1,20237,500,19737.0,3540
106249,2023-09-28,West,Ahmedabad,Office Supplies,Marker Set,Customer_112,22,38546,5000,843012.0,247616
106250,2024-10-15,East,Ranchi,Furniture,Desk,Customer_355,8,64397,2000,513176.0,103352
106251,2024-11-30,North,Jaipur,Electronics,Printer,Customer_789,26,17030,100,442680.0,97772
106252,2025-01-18,North,Delhi,Office Supplies,Stapler,Customer_177,20,62043,1000,1239860.0,64647
106253,2023-06-24,South,Chennai,Furniture,Bookshelf,Customer_647,11,26646,0,293106.0,59326
106254,2024-07-03,North,Chandigarh,Office Supplies,Whiteboard,Customer_106,13,2836,100,36768.0,9144
106255,2023-10-02,South,Hyderabad,Office Supplies,Printer Paper,Customer_234,6,64965,100,389690.0,41453
106256,2024-07-10,North,Jaipur,Electronics,Printer,Customer_220,18,68918,2000,1238524.0,268601
106257,2023-11-05,East,Bhubaneswar,Office Supplies,Printer Paper,Customer_220,22,25207,100,554454.0,52181
106258,2025-02-23,West,Surat,Electronics,Projector,Customer_598,19,58388,0,1109372.0,68059
106259,2025-01-02,West,Pune,Electronics,Monitor,Customer_246,21,29824,500,625804.0,177849
106260,2023-01-29,South,Bengaluru,Furniture,Bookshelf,Customer_678,12,39673,200,475876.0,76925
106261,2023-06-29,North,Lucknow,Office Supplies,Whiteboard,Customer_941,22,64642,5000,1417124.0,164162
106262,2023-02-23,East,Ranchi,Electronics,Laptop,Customer_224,16,33269,1000,531304.0,140752
106263,2023-02-23,South,Kochi,Furniture,Chair,Customer_149,24,6705,5000,155920.0,43057
106264,2024-11-11,West,Mumbai,Office Supplies,Whiteboard,Customer_253,1,59688,500,59188.0,6557
